11.30_453.3449m/z,,453.3448781,1,11.30263333,0.04285,26,0.084486564,1.284756364,PTB,NC,100,7198.320139,27.48,7143.718242,5969.789284,4858.160999,3623.986646,5666.579813,4520.330869,7070.584647,8304.239014,3261.125387,4709.031638,3984.758976,6174.147945,2748.972047,5610.359805,3905.608738,3963.901988,4845.13679,7818.382406,6195.929356,4941.84061,6525.029936,3715.426855,5829.309359,5135.36618,3913.092292,8126.760686,5320.553782,7941.836141,10752.78888,5668.708723,9036.326885,10267.13486,3097.468941,9854.395776,6829.379941,6135.364258,7654.87551,11310.43749,5769.325777,3611.03508,10186.7863,9384.814471,8201.695945,9242.269283,5154.536276,3201.001263,6876.533265,8921.933687,9478.377815,7707.114526,6264.161198,5712.423203,5570.575034,7143.840162,10294.50179,5333.433519,9188.725449,6569.920405,3695.488945,2468.764637,0,6428.834503,7294.318666,6954.399237,7924.498631,4162.396858,4509.807116,6776.447196,7197.681603,5048.786269,6387.472113,2101.927344,4520.487245,5275.94433,2219.354217,7338.216066,5301.014863,1653.924171,2233.871887,6347.714697,5467.893051,5873.417264,4960.292515,9110.398868,6540.761473,10522.61939,6981.867822,7866.5256,5734.673077,3367.135367,6834.934192,7112.162216,6995.454096,4825.841615,4899.931404,4081.655286,3312.858381,7381.901018,6519.155948,9163.488686,8846.558716,4946.081861,9966.403562,6769.514989,11243.48459,2007.797934,1759.785446,8160.856987,12965.14338,5504.066833,5439.279755,6890.843288,8286.376007,10034.31451,9650.892797,9325.358181,8126.778548,3641.896523,7517.25426,10025.19394,9762.743542,7898.692079,6168.671383,8724.661204,5578.993833,7761.97426,6939.999955,3430.424285,8993.569824,5692.642322,6539.272659,6707.860336,6975.518657,5640.845822,10267.12651,10423.39221,5174.633906,7508.786189,5900.227713,7246.653476,4201.221374,6558.399545,4087.043213,4446.651449,8634.124471,7708.445791
6.10_504.3443m/z,,504.3443183,1,6.103716667,0.1993,15,0.090458812,1.236361571,QC,PTB,100 - 9.69,48619.10339,15.49,39538.07838,55950.15448,40801.30463,58795.79594,59402.2482,48569.98525,49865.74403,42665.75003,41318.9746,35440.47163,61615.68621,78100.46353,38471.71741,30694.41691,52631.03991,37502.89632,23419.56495,28900.27494,35606.17314,34277.07584,38741.48119,29855.17438,23099.77798,20641.00446,26046.62657,34999.44589,49199.97582,37221.10183,30185.99955,26867.63632,16447.8784,39199.23206,31539.37796,37057.80424,34739.82925,37139.94761,28348.85706,70096.64702,41549.64486,34686.90977,52157.50032,34318.88838,42341.89011,61193.46646,56201.91693,37302.32371,55872.31895,28458.94886,43761.82506,43079.02393,30597.84959,28349.4736,48847.40551,31465.99636,77666.53553,68777.82294,39251.44326,38619.84416,62806.03288,54676.94034,66679.89652,51956.66867,50682.63965,49874.47422,60692.00262,47701.56819,38049.24758,38380.96506,42247.56935,32653.99089,48994.9939,54550.69778,55483.49337,42319.96667,31421.88505,49473.7113,40761.41321,40064.89757,39968.47061,35366.1927,34064.53157,33264.14839,38788.58047,38425.10881,36175.98066,23928.50415,69306.63118,40260.6681,40955.23166,57689.83566,43235.8752,50393.07136,60510.45865,50317.89772,45587.18152,53482.42315,24486.19713,31932.13945,37118.36782,64286.08844,37902.28514,69349.57908,42625.2693,57638.41252,39501.39271,28404.64306,0,47734.44647,30508.39597,49538.62875,36832.26417,28474.03635,16993.52491,28940.97516,23552.76372,27449.7441,67491.14321,37008.94376,26173.02863,26411.25124,45093.35435,44385.37792,43184.36831,44174.03722,46138.62743,50451.039,54201.07873,51297.63868,52944.00113,54880.60305,54894.76331,59302.60694,59181.59296,53741.05474,50414.38291,60435.94993,44976.87836,40605.01734,40094.55668,57245.37708,42274.69157,52673.88301,37418.05747,39295.62272,41437.50183,35595.15096
5.06_337.2730m/z,,337.2730231,1,5.057766667,0.142183333,39,0.091550127,1.222403434,LC,PTB,100 - 8.26,31778.97645,16.26,55091.4036,31387.66101,37580.99695,54102.72482,18327.28263,28114.96997,29535.50562,49823.58295,54143.17361,15858.71431,57307.76246,34498.27828,31880.40583,16468.34545,47661.10341,26789.95957,18988.81726,33873.16906,25904.28704,13808.99046,11362.95625,39379.06312,3871.804891,7450.850572,10479.78113,45847.69312,81658.85106,19115.4733,17889.38929,21091.11173,7217.158988,27709.7173,11541.52522,28842.47314,24451.64487,41379.86146,27135.34816,40894.10546,44977.5112,18701.68338,30337.24023,59668.11394,27197.92662,49892.61907,70785.08513,51594.14562,41737.32567,19786.04718,31963.11733,29503.57112,20815.84822,18903.99808,32400.88487,19441.43492,31671.20895,35889.27296,13530.20822,30593.28592,27381.80902,32760.96739,63214.64755,24822.08046,29294.67266,28301.51745,29313.66695,23616.96112,29904.42638,10720.2807,11799.74934,15018.15457,19518.83098,28086.80295,22494.39071,8186.851078,39072.49717,54388.12551,39145.11577,26713.65922,71872.38333,28404.68648,15370.08874,21815.68912,11500.69241,29445.93589,30974.95372,10974.72787,31694.91431,12342.20161,27366.11604,44451.23855,28033.59478,26071.78663,21522.77059,30174.27206,20331.71173,41423.27512,20278.08803,36155.16012,8934.113409,51514.12987,10019.96473,26905.42881,52631.59454,34771.84521,24582.9392,20871.1399,0,49350.7622,53527.89584,17623.5073,43910.77641,19072.75131,15244.77426,8071.835849,8460.46296,16632.49884,16919.64798,21294.97253,32283.25467,49562.10359,18737.35533,9104.756396,32058.07799,28855.18577,32945.64372,34472.18898,32005.17815,33261.63832,35167.86888,39613.26618,35409.4386,37044.99199,34278.2121,34718.56034,32379.82959,30920.27392,27911.68852,25609.35405,22429.43269,31744.61262,24713.98391,33134.82192,21851.35306,23637.73965,25011.55458,24604.52297
3.13_405.3450n,405.3449751,406.3522516,1,3.129716667,0.100033333,1,0.095212096,1.404195452,LC,QC,100 - 14.6,90165.93513,23.04,60895.55645,56504.79164,20976.2103,49976.80622,29060.63443,65549.8091,51111.66231,72996.0163,81395.73522,138713.8904,24510.81378,95459.29967,160010.3318,60590.61095,119937.8031,89237.48949,88339.26977,93604.02126,80868.51605,110610.9172,61696.67635,107396.2292,78684.43788,114120.0619,78727.62632,85795.27204,112636.6435,114266.0129,162995.5088,96003.96075,116380.1376,98208.09509,42658.29951,111559.7233,102868.8512,31013.92242,133925.4759,97311.64849,107993.7773,80811.46629,79097.73066,102433.8113,104217.2203,77515.81667,65502.49797,187060.9729,65348.92775,100316.3105,91383.89381,142659.5841,180798.8796,107036.3962,46103.66819,77666.29013,46580.42012,83377.9595,69932.7075,90173.23355,65054.05914,77883.12148,35754.87979,48234.41619,71933.80243,60273.4072,64948.11907,52062.16479,62070.41369,47040.10433,48449.61068,34535.21006,62483.78325,77166.88501,209175.5506,112027.0801,127140.1027,116157.7014,38281.20358,155322.5624,103888.0286,60061.88963,97669.48728,95597.83897,90283.32122,88942.30313,84366.4176,94957.83681,63768.87931,20879.31482,66185.44069,74330.04631,77510.58167,49916.24282,53608.52944,59309.37201,43746.61858,27318.21309,54257.17309,76682.90621,61921.47649,19212.69576,73242.25371,57022.69558,55647.61628,69086.14593,49655.45296,48906.40795,0,40397.85855,90725.50748,65940.04608,64149.20448,167992.6601,97201.50828,72206.88048,70695.15635,47074.7697,77123.13984,90653.74205,157576.761,108943.0775,126349.8184,103070.0117,50357.03218,44417.31901,49088.97118,51127.59195,52864.21838,49143.70396,53389.09799,53380.34255,58823.21398,74804.12623,69237.00279,42867.95098,39913.96657,73210.59999,73919.12589,78851.19766,77101.87184,69897.98919,79958.00611,77585.96355,70647.65929,90433.11378,81577.21475,78486.22146
9.81_152.1200n,152.1200079,170.1539607,1,9.809383333,0.128533333,99,0.102482348,1.646375633,PTB,NC,100 - 3.07,61722.79508,23.54,62710.93195,137940.2544,26580.43609,62919.47769,52639.55807,37796.08284,47244.19502,60678.20807,32012.69063,94081.90565,53577.77601,89731.83531,57733.4133,31410.56148,30985.46653,53940.30928,45496.76149,29789.49357,34706.39214,26037.28107,40914.36421,39980.24195,26485.87002,37178.18763,42350.51024,42927.89425,31826.12893,21494.45417,40368.78614,40069.66923,75575.98852,25990.89577,41226.49053,13900.95251,47906.62797,68326.68644,28997.95805,21226.98,13720.8255,14226.13474,29490.68238,44109.52917,28404.50721,40483.19007,25901.42853,30471.09408,17812.79224,21069.65628,26981.51932,45067.1206,91364.74896,102521.1399,69854.25496,59175.50013,50440.06178,55657.92836,34399.343,40865.67163,35645.14921,63229.50301,42857.91438,74954.69182,53046.04415,42325.46178,40441.42065,49694.28179,29553.09341,34526.24425,19351.50532,28573.70389,48502.82499,25250.12754,33424.18459,43480.75605,31030.04164,38935.68004,54322.68248,28594.65787,20692.91147,27625.57623,14701.22016,9185.382886,12009.17599,16787.23319,23045.81612,14327.74379,36863.68573,81649.21889,57196.29579,51981.41629,40779.51362,31625.77707,94746.37448,130118.892,54433.54812,66285.80824,43064.85052,126720.4319,71539.31577,5759.019463,82126.24934,45845.70364,149452.2192,57881.33806,64637.73044,56120.73099,897.8681863,66491.61154,79796.17637,93740.59544,54930.3783,77165.8215,36906.24405,44873.71511,34731.43629,58999.98962,33549.95319,32088.48086,71385.85624,52410.13223,34467.01078,30516.37062,41412.54438,36575.8339,36455.19054,33519.21336,40907.26988,40890.94001,41042.13412,45389.99843,47718.31424,37004.4488,37174.66113,62747.31925,68170.00996,55720.34606,48975.16295,35172.05577,28253.19818,57153.82665,40214.23919,52968.88763,41003.47735,30599.41202,35521.3088,36382.32963
6.79_523.3646n,523.3645626,524.371839,1,6.793766667,0.234283333,4,0.102729841,1.167240301,NC,PTB,100 - 27.2 - 4.04 - 0.115,2429589.683,8.51,2565793.165,2148997.82,2799897.252,3038837.432,2273646.9,2930627.062,2392385.999,2642053.432,1971609.771,2396490.053,2633639.501,2974577.947,2634137.692,1634436.066,2303942.903,2949569.567,1992260.688,2095008.107,2656129.826,1644938.462,1409931.26,1343736.995,1791049.118,2138092.604,2853204.652,3074287.411,3039690.214,1752071.954,2273884.626,1637447.337,1742340.466,2267281.335,1562096.88,2033330.278,2060279.025,2262387.445,1871625.215,4478701.75,2071259.516,1998028.465,2561487.436,2306230.331,2149309.25,4033194.062,1761165.974,3251043.737,3580791.511,1848069.384,2767437.83,2762085.412,1513812.858,1708891.425,2155936.346,1570198.601,2453837.075,2101217.71,2109661.089,2131517.757,3431766.917,2598510.405,2938601.89,2528548.652,2790971.998,2383730.427,2205655.476,2454255.54,2814239.981,2238811.901,1647294.811,2961006.922,3288715.897,2623998.85,3434233.398,2603369.297,2209565.398,2363690.652,2131590.044,2240655.818,2620483.28,2177760.829,2117130.945,2264031.626,2419063.668,2151878.588,2411473.136,2131004.28,2627385.42,1744740.154,1902403.017,2571370.475,2191045.788,2333436.227,1879887.114,2096224.601,2236190.142,2481791.108,600590.9986,1180083.193,1709553.578,2604726.314,1846434.769,2506055.17,1448834.441,1618598.807,2001522.931,1472725.208,0,1791171.113,2084721.469,2441887.579,2187200.348,2826671.9,1702894.501,2046963.957,1546351.971,1334911.126,5970489.127,2309013.3,1471176.427,1646128.41,2700495.413,4701165.172,1959282.671,1941039.053,1906076.679,2140342.231,2103482.512,2167387.989,2199135.891,2382956.881,2448046.054,2197230.06,1907384.007,2063211.442,2122880.045,2110554.395,2453748.28,2501546.382,2559150.934,2431189.947,2169570.546,2319509.006,2265368.021,2127338.518,2218734.967,2313605.266
5.25_337.2731m/z,,337.2730855,1,5.249966667,0.142166667,39,0.105158268,1.252350965,QC,NC,100 - 5.44,26624.4035,20.95,50744.1015,25905.58187,29824.26566,40647.98862,11700.13131,18950.6423,20017.41529,31988.43736,41223.23983,7613.152783,26435.08748,26146.21835,22032.50774,13148.60903,40085.3787,22141.81635,15391.3375,23525.05009,19460.14905,13265.00497,12900.2691,28859.93638,3868.963806,8176.697604,9488.162634,32084.7383,63768.18567,17468.56847,11987.21054,16091.5941,4565.701412,30151.0743,12909.52237,20575.18932,22072.47587,33770.51355,20282.62916,28027.74686,38328.11633,12926.26418,23511.78626,54195.73371,24160.78373,32080.41971,45581.54914,35997.86674,27122.76968,17468.40554,26934.9459,23250.08117,21140.479,21694.63598,24596.015,16913.87576,24937.23652,20884.10468,13226.27187,26664.33268,18184.03773,25135.02251,37600.86213,15200.44589,19139.85499,16629.83784,20682.96266,17160.09621,18541.22186,4734.017358,9099.148161,16907.631,16422.87364,22299.94976,14607.67615,6157.72488,28131.72396,43777.69319,37698.09609,22211.60194,51756.16004,20916.18162,13936.25659,22823.32069,7471.349121,21461.15404,28100.61196,13070.70963,25207.77109,9407.125293,24352.64863,36315.14197,21342.66323,19344.64177,27703.15097,26301.81728,18263.17166,36778.11095,6716.768645,32644.81272,9954.367648,47990.79441,9557.248311,23707.97267,47140.40189,26127.60267,21813.15695,19167.5276,0,29961.66817,49980.42365,11673.55467,35276.18274,13774.54726,16063.66204,8519.814166,8822.854247,20289.27123,10728.66469,12595.24202,20827.65908,43988.08795,16613.70417,8149.065243,29288.8553,28426.94556,27802.05161,30929.15406,30853.6774,34526.83444,30793.82192,32609.37974,31260.64324,31931.77801,31756.589,27744.9076,33730.38314,28877.35467,20574.38002,16802.06561,20119.53931,26728.87082,21061.13847,25136.5027,19613.21735,17636.08726,21599.11622,19182.39057
2.73_279.1823n,279.182302,312.2157931,1,2.730816667,0.127916667,5,0.10540161,1.578972214,NC,LC,100 - 4.69,10890.34683,22.66,2753.307801,547.989876,897.3949359,3322.248544,6277.239888,1299.335832,7250.178132,4214.283673,5190.887198,7229.756659,16741.44448,0,4582.732953,9090.921018,11092.19382,386.4019217,800.0349814,10344.35556,2590.525836,3628.267924,8613.694078,2961.061199,10344.22262,2681.437933,494.3456023,0,5222.458176,12791.93188,8786.038628,23236.09198,6343.658204,491.3940229,3439.624451,9829.370882,20062.43848,5935.827265,4985.929836,3788.360444,5978.79561,32939.2251,15970.64586,3048.545509,5796.372379,891.3967239,3446.929066,14043.75866,8094.304696,25879.81454,1562.636428,2124.132309,13958.22993,7633.845168,3066.71488,4499.589721,2158.788747,1943.670739,5698.765632,2685.262643,6467.805102,12570.04093,18323.29149,16328.56568,13206.33451,4112.878502,7608.279773,1271.312971,6840.747628,8141.046474,18413.14718,22737.47863,1042.301448,33966.31415,3379.123803,0,8739.787618,12965.6722,25218.49668,16947.58039,417.4546479,13105.25993,5009.263407,6575.261986,8121.571032,13795.18025,50050.37795,5208.377627,16433.50893,8875.769997,6668.744494,4804.720571,3674.394841,11595.04289,14812.88157,7058.621777,7800.241246,11102.60161,29077.02401,6981.876113,7385.19623,19456.12954,13401.61007,15603.61109,3020.76038,12013.15901,11206.2366,22887.38284,0,12594.80471,7930.637299,3056.187012,10587.52931,11066.64028,19133.43811,13791.48055,5346.33713,5421.312743,6162.898745,4816.15856,9437.397494,9280.029927,11185.04175,2140.103293,6039.799999,9663.575801,8426.826589,7375.146717,5840.440998,10148.09709,8839.456683,8592.551247,7318.365336,6424.588354,9220.595714,9314.196319,9032.830157,9829.318676,8434.627361,11135.22885,10944.72979,12180.41649,3412.753244,8965.651878,7308.999284,10676.52064,7760.691317,9221.040147
2.66_310.2007m/z,,310.2006684,1,2.660083333,0.156466667,64,0.106344364,1.390472435,LC,NC,100 - 6.29,59157.56347,17.76,111617.3258,19710.96202,23733.07108,36158.8899,47167.1201,22857.25566,58639.38194,53875.68753,4648.054513,73021.38287,106028.5492,39767.63515,47036.76984,49926.17348,102076.9464,26474.12065,15760.66448,63517.86852,29151.66645,40723.87954,51620.23449,4361.211046,45660.4106,33702.98742,14115.94116,88143.483,47280.32974,66238.34835,62520.37592,84347.72349,85722.47759,23481.12467,10143.32756,103420.9351,106381.7579,69941.62041,73604.88924,24844.29757,49557.59481,97549.60205,137585.044,76181.28677,41215.379,32960.28265,65534.19865,96910.26302,53275.91868,231483.4984,142789.3655,18830.84803,85335.04656,80526.82649,21363.70589,40209.84368,14932.40643,18752.83148,15509.34123,24636.96333,32858.40174,61528.90189,43263.80564,76919.50672,42626.67527,25668.0875,30982.21606,15996.89339,26303.19723,21799.74573,91912.0515,28468.64479,5886.212865,63573.92211,19066.14584,9078.041092,38642.09632,111401.8054,59233.66516,101976.8748,1793.162905,56742.0789,27341.60778,52704.46645,561.9005811,61129.56221,108434.6364,30125.44057,72978.83506,25562.17993,65046.61479,35464.55503,16310.07166,53881.56493,20037.6342,32246.18764,30540.46407,56951.77538,162866.1774,52743.56794,8106.162781,15264.1581,99709.79788,148003.6125,34438.53091,45265.36272,47407.35101,83322.62116,0,10152.23355,19719.48556,12031.14483,25425.8326,33339.11432,109485.6779,22970.61144,40862.02445,59338.99602,24733.06191,12594.10289,30973.03694,63483.26664,35678.07842,69407.73977,49776.59761,45707.34121,44624.24659,46129.08392,41331.92716,47441.99163,44168.35577,43289.8836,42727.96941,42471.9956,53100.20178,44764.56226,47405.38068,48147.61439,46803.29149,65456.26818,50451.58727,46239.12038,15797.10434,45681.88345,44283.8507,55240.71092,47632.88939,49656.40874
2.85_363.2158m/z,,363.2158164,1,2.8523,0.1065,41,0.111474075,1.644077232,LC,PTB,100 - 6.38,25064.94114,23.44,21582.83736,9539.350011,13868.50774,0,29224.09599,37068.05908,38203.75701,21537.02733,8387.635022,15487.44048,31851.96812,34120.55775,23543.3562,18217.17982,28833.22431,16636.24305,25447.91889,17299.30233,24325.61741,3547.601137,37461.64316,13231.26455,0,30587.56345,18851.12036,36725.69775,44602.72117,51062.4985,13718.77112,46200.85898,24078.73449,29193.79109,9902.827316,36853.4419,37354.73494,23459.09277,4932.179138,13838.79487,88344.69035,30562.83875,40490.67009,29895.84847,315.8482955,42502.39194,0,31481.1796,0,17817.40798,44171.77191,21393.51624,51421.95804,23414.38035,25581.72314,18673.6244,21726.49838,12316.71834,13625.33188,13074.98829,24663.82939,21405.26932,38071.02993,32538.65783,29843.31653,54799.2268,12123.19205,32442.11643,6014.209019,21317.06064,31230.53635,27638.25919,9628.324271,31263.56116,23095.54657,28480.68489,18354.03029,4174.410244,22509.83948,28363.99369,34590.68933,27539.28177,19456.34147,21948.79158,22299.71613,16214.18205,30420.51459,28051.52493,7694.85718,17456.113,23715.31947,6382.714338,7141.954916,17895.21554,17085.83445,28881.3969,41629.01339,9221.952972,19408.51968,23637.5884,21476.75328,17180.77068,13305.07661,0,15900.04788,34255.57171,17144.68588,10276.49641,0,14882.8907,30068.5326,3369.175481,11214.19287,9091.862575,7625.79854,25636.09291,12886.71486,0,2612.30285,11990.84543,5266.101961,21297.77047,10376.05831,21645.90266,13640.75655,12645.9857,14875.00914,13725.6695,12809.71988,15044.19935,14821.66922,15704.32726,16174.17377,13401.71825,14855.31131,15234.61324,16314.08432,16715.76156,18855.02757,23141.43621,23216.09785,17374.42945,6211.651413,17701.80465,21551.43353,17527.52068,17699.5518,22865.13878
5.80_104.1072m/z,,104.107188,1,5.797933333,0.255733333,22,0.113043678,1.239250341,QC,PTB,100 - 1.17,75584.04207,15.21,86157.00969,84766.43854,75992.10326,79963.17931,76218.80467,68649.20283,63320.4513,69134.34669,71496.77387,51158.2616,50625.90808,82898.53353,54914.40739,47824.43673,58908.24992,62757.14539,44487.59222,62009.06854,63823.68176,53653.24367,69872.76173,52951.41942,52362.6463,52215.47569,68975.22777,74127.6731,64968.70118,54756.8976,59037.34953,63720.69764,73014.65266,64872.34165,67991.02273,64123.3762,68879.23079,75923.65295,57826.47635,72401.37889,66687.98234,57279.89203,67385.83038,61912.33484,69347.32349,85319.19452,72170.68778,69144.91534,68376.75636,54378.91119,62966.63204,67617.22332,55342.73797,68728.87484,82092.23886,62411.33441,79548.95427,86478.11898,61361.20481,73297.17821,82954.69731,66968.96509,72634.38048,65047.67218,65316.95644,67118.52319,83935.98444,63218.86379,67959.9675,53649.20651,51978.78507,68987.9757,60537.41738,49999.76926,71861.97197,63177.3508,49862.99649,69206.32783,74783.09794,55793.58381,65575.26796,77050.09129,64817.33203,67711.49942,67739.67356,53961.55732,55463.1231,57269.49551,90703.75667,69069.44907,70483.15077,84794.99766,67522.03636,61346.16124,71905.30397,72102.65414,80058.41144,78200.65558,35123.0728,51603.38647,60451.47872,104400.952,68724.63314,80522.76824,68959.04717,73073.14976,64638.03149,54938.22685,0,58995.44298,58976.15973,57919.94398,60786.909,49565.70239,38698.05286,50492.65532,40264.26028,54551.71759,84866.27684,59059.69956,52351.37105,57035.00312,63047.72898,78439.68497,77724.71085,80127.43935,78236.26654,90591.7209,88716.09874,80974.2185,88523.87825,84006.58014,91165.35834,83706.95918,83246.18425,84519.04464,84755.27699,85404.73239,66401.00638,60071.85464,58862.32756,78228.13609,69319.55315,76493.15404,55955.08364,52985.37812,52097.70147,61904.34548
4.27_183.0804m/z,,183.0804486,1,4.268166667,0.227366667,29,0.113116569,1.135700321,LC,QC,100 - 12,74503.4218,13.58,77694.36718,71437.81303,57240.76616,54643.50898,62191.34713,48400.44602,43774.53064,60693.35599,79473.78805,39052.61568,33401.63351,54859.65395,56478.53939,88007.88926,51187.31215,61819.51016,82769.82155,74192.24331,68671.10704,70895.50082,50817.81567,64721.94852,59286.91118,86341.95767,95190.52699,110005.5333,93236.94215,80473.38444,78118.79241,98597.32626,101877.8193,119237.852,62523.50627,82474.4437,106180.4567,60608.89837,62138.7354,91470.10582,101700.6308,64584.05116,79514.41815,75997.42774,95473.26728,77491.23892,73339.49641,63951.65659,66970.17084,118202.5192,119673.3677,97927.65483,62334.38582,77568.39412,50789.84413,66120.41219,65860.55723,61321.84491,54058.60332,65338.76211,55281.03177,53317.49428,43013.30455,53740.19283,54645.19685,69889.86085,65747.12272,58784.39067,61677.83131,62445.53515,56119.16962,107696.6478,89159.42301,43500.61202,69871.99828,104329.6303,63755.19992,91318.98431,53745.81668,81641.32625,58978.25447,96189.59523,72110.69855,77471.47253,60336.63105,56940.22745,87856.0519,99759.26543,65705.28816,52140.8255,58883.00184,66067.788,53848.64161,44689.44157,58604.4083,55675.80997,53304.28222,60826.90025,57539.55124,78984.44298,76623.69944,75621.68585,79674.87052,72706.9012,85955.60078,66817.04367,80513.48643,62177.47936,91497.3821,71922.88264,69073.44331,67954.61564,77886.93957,60684.03047,82414.74197,70572.23704,65784.43941,67278.02812,71971.02488,85492.13335,62423.99947,76379.65379,66433.38422,71839.41211,56400.59701,55641.1409,59557.99177,60483.97794,63109.23526,76870.95352,61176.7732,60405.93351,75982.99397,69486.21266,60760.42596,66068.54551,63185.5712,63983.36932,69275.33806,62185.14784,87611.99503,63609.62177,56749.26788,66177.84944,65172.69976,73416.89011,51262.54021,85856.22028
8.87_760.4888m/z,,760.4888448,1,8.871016667,0.127833333,323,0.125275702,1.165929446,LC,PTB,100 - 28.3,6429.895899,28.52,6298.900055,5507.864993,5943.86372,3617.993029,6053.725691,5547.683903,6421.561092,3609.032953,4732.57992,3296.685484,3174.729063,4654.923976,4045.595882,6654.206351,3768.749255,5127.179915,5117.586641,6276.429452,9156.416314,5166.52308,3758.975969,8153.680081,5562.607681,8276.953354,5251.144613,11630.39176,6129.58886,6866.214224,11100.06796,10710.71953,15767.67566,12449.29749,7517.240516,7432.951469,7266.782342,6681.095025,5920.238318,6088.877625,4845.589112,6421.26595,4417.224159,6448.042453,3994.541645,9690.562976,7097.762919,7068.295585,2577.39721,9461.117236,6152.629592,5842.178062,5702.605705,7324.340518,4897.716754,6051.832965,4914.438358,4658.193025,7842.420461,7326.286094,5040.404947,5234.454682,5071.441329,7358.816663,5449.321505,5852.681689,3741.598284,4805.942865,5092.27645,4552.262898,5352.26431,3672.359142,6253.181047,3959.427872,3618.334113,3949.609806,5594.883982,6222.011725,8150.738583,7273.641152,6643.092631,4757.656263,6153.29655,9116.405241,8584.470231,10297.92188,5152.021218,8860.787794,5613.79069,7540.65953,6431.292765,6559.938774,10003.51104,6232.289532,9874.335126,4246.687587,5260.958114,6823.165028,6375.791228,8960.77649,6061.619282,3051.396075,5395.770067,4789.046722,12915.04575,4291.183249,8096.837795,4572.78779,0,5226.071204,5192.723668,3209.30698,4537.377051,5060.65583,4994.756701,5457.356555,4705.519138,7386.651444,4520.557069,5398.118261,4458.448446,5431.527037,5766.887625,3383.368029,11159.52398,1742.260859,5772.503263,6213.318289,6861.670941,4830.462986,5640.154916,7189.842009,5377.778165,6709.858722,6615.251786,6754.723296,7606.254583,6165.622402,5935.011487,8459.724319,7529.273274,5635.048901,8812.088615,5178.638278,4843.641311,4020.411952,4586.859091,8765.105866
4.52_356.3514m/z,,356.3514494,1,4.524683333,0.127916667,17,0.12683541,1.214574972,QC,PTB,100 - 13.5,28561.60626,13.11,27301.19858,16397.69195,13891.26749,19208.39698,14843.35622,23861.68574,16512.18652,24957.76377,26163.46349,31607.61666,13420.36081,37647.85055,27394.2299,18493.45422,31197.15282,35904.76343,26880.32222,26368.58899,24732.639,25004.68493,19048.51637,31540.79118,23636.20999,26025.84317,25055.30152,17794.24473,26247.25398,31064.41341,30020.77184,24289.26882,36781.93735,28311.36662,21864.58761,19481.90762,25042.82858,17686.52735,20806.35468,32190.16973,24835.38325,32800.2983,16084.22274,35416.01721,20468.50687,23159.68153,14767.08136,61694.32065,22806.1524,27642.35294,37649.41564,37798.48395,39751.43721,31317.4746,20244.0366,27836.2644,21674.17441,46842.34687,22830.32985,22089.52482,19109.32771,22467.09283,17252.6968,18749.18161,21145.21622,19951.58644,31233.83692,22960.83301,17473.87258,15512.85023,18010.5976,22944.62974,21832.38888,22465.49466,42686.29239,30455.64094,29214.9694,22914.1975,13789.79813,28764.1081,19109.65784,17099.75365,33979.22353,21705.02978,22199.08679,12081.11251,122024.3613,18243.16243,17554.69407,11730.97377,19881.78837,20613.12837,26706.29813,21018.13827,26437.46276,16775.7544,13293.91695,23959.22121,27475.30199,31382.40733,22009.95376,3717.928245,25834.74821,32258.1733,24077.74626,23108.16919,24159.69486,20070.10904,0,19044.90687,23529.07091,19661.88935,23457.47079,32010.48163,29039.1961,27692.494,28431.69018,19202.57399,25474.88328,26240.05647,29115.91403,27674.87756,26850.0195,33485.51966,27057.98408,22912.6708,27539.03904,27624.08028,26547.30566,27587.99774,25345.6452,27303.68386,24123.98791,29945.92734,30209.08965,21493.09331,29178.83538,32106.61123,27429.56614,34913.08605,35531.92043,26113.61774,26968.33667,27117.59133,28331.3266,34052.63124,35433.47126,30611.0513
